lon,lat,confidence,area_m2,distance_to_river_m
36.79531577215517,-1.2805690996296408,0.75,43.39939880371094,70.45826835392187
36.92926270869963,-1.2399734436390695,0.7555999755859375,40.29710006713867,49.547917949887406
36.79475392542244,-1.2824463811731417,0.8805999755859375,89.375,169.62740035882013
36.93053355249986,-1.2201438212543956,0.8069000244140625,373.5911865234375,152.24025956976354
36.812933680417345,-1.2732472556998826,0.7042999863624573,112.23860168457031,164.19734044952295
36.92946782734809,-1.2403435490265056,0.7667999863624573,111.21649932861328,89.20936891994182
36.79652418854065,-1.248138057667929,0.8684999942779541,83.39749908447266,139.22728463318566
36.81523457656091,-1.2779828210186424,0.7202000021934509,32.338600158691406,104.97666401945109
36.92972645520919,-1.239977902740123,0.7882999777793884,43.252201080322266,49.54792281714962
36.81538172689568,-1.276199180597264,0.8396000266075134,44.8760986328125,93.33068416830051
36.81471286173766,-1.2764533493573103,0.7994999885559082,292.86199951171875,51.65271058725395
36.92971307790602,-1.2398708843148405,0.8051000237464905,92.24009704589844,39.63256033210347
36.93175088708745,-1.2398396706074661,0.810699999332428,136.7111053466797,29.717328510838957
36.81388792804278,-1.2740454347884493,0.7024999856948853,155.0272979736328,178.26515893481692
36.79676497999754,-1.2488381365333197,0.7706000208854675,97.7029037475586,174.3975065217893
36.93091257608941,-1.239037032417846,0.713699996471405,156.02699279785156,59.52100566743857
36.93191141472538,-1.2397594067885043,0.713699996471405,52.03350067138672,19.801985811120574
36.929543632066,-1.2403301717233453,0.713699996471405,52.73649978637695,89.20936989342987
36.92936080892281,-1.219416987782684,0.838699996471405,59.45320129394531,117.06993437112332
36.93068962103673,-1.2401027575696197,0.7304999828338623,102.2417984008789,69.37868811066643
36.93119349945577,-1.239447269714763,0.8378000259399414,243.904296875,9.944179894127094
36.81506513072088,-1.2771578873237546,0.9171000123023987,279.2886047363281,15.73843320363298
36.930109937899786,-1.2401072166706726,0.746399998664856,67.8125991821289,59.4632985842752
36.929686323299705,-1.239688061171649,0.8144999742507935,73.81300354003906,19.801835389567305
36.92919136308278,-1.240356926329666,0.8033000230789185,72.71189880371094,89.2093680169676
36.7948921575551,-1.282388412859447,0.8881999850273132,83.72969818115234,176.16111766003237
36.815354972289356,-1.276560367782593,0.7911999821662903,56.21860122680664,53.6692191376782
36.81300056693313,-1.273331978619898,0.7678999900817871,57.836299896240234,164.19732580838865
36.93147888192319,-1.2403034171170244,0.7678999900817871,106.4385986328125,79.29411385308141
36.79532023125623,-1.2808054319854734,0.9208999872207642,761.3370971679688,91.56027636529723
36.81289354850786,-1.2729440368282483,0.7390000224113464,49.177101135253906,185.2993622686077
36.93044437047879,-1.2391128371357547,0.8070999979972839,199.36709594726562,49.605676349272514
36.93092595339256,-1.2398352115064124,0.8695999979972839,80.36219787597656,29.717256202801583
36.930390861266154,-1.2398931798201074,0.8183000087738037,107.8093032836914,39.63258560354573
36.81214887863193,-1.2726764907650416,0.8238999843597412,83.17579650878906,143.0954239306561
36.930836771371496,-1.2392822829757857,0.8406999707221985,120.21730041503906,29.774924812983503
36.92986914644289,-1.2399511481338024,0.7950000166893005,43.444698333740234,49.5479271176612
36.812461015705665,-1.2724089447018345,0.9200000166893005,109.12480163574219,192.33342671157826
36.93078326215886,-1.2396211746558474,0.7437000274658203,45.70589828491211,9.886518908662675
36.930948248897835,-1.2391217553378613,0.7035999894142151,54.99290084838867,49.60564327417379
36.930239251830336,-1.2391529690452354,0.8285999894142151,60.145999908447266,39.690322281889266
36.79538711777202,-1.2805155904169994,0.7605000138282776,33.32160186767578,70.45824442714029
36.92964173228918,-1.2396077973526871,0.7828999757766724,121.21759796142578,9.886471286123637
36.79476284362455,-1.2800429257053338,0.8845999836921692,383.7720947265625,20.983600207927804
36.93078326215886,-1.2390414915188994,0.770799994468689,169.97279357910156,49.605655644081295
36.93149671832741,-1.23972819308113,0.8389000296592712,102.25569915771484,19.80193891543441
36.81554671363465,-1.2774611061953889,0.7867000102996826,69.06169891357422,45.48440209083289
36.81507404892298,-1.2779159345028408,0.8547999858856201,144.75779724121094,95.06134168367758
36.79577951866473,-1.280631527044389,0.9172999858856201,325.46990966796875,112.66216469819045
36.929258249598576,-1.2192118691342257,0.7689999938011169,27.656299591064453,124.10399796484651
36.7965286476417,-1.2482138623858374,0.8939999938011169,122.38369750976562,132.1932571354821
36.81235845638144,-1.2725115040260642,0.8026000261306763,242.81399536132812,171.2314278612932
36.814151015004924,-1.2740275983842357,0.8651000261306763,98.43810272216797,199.36712223157934
36.93060043901566,-1.239148509944182,0.762499988079071,25.665000915527344,39.690304266546136
36.93039977946825,-1.2402454488033294,0.824999988079071,112.3511962890625,79.29403559868622
36.92912001746592,-1.2402811216117573,0.7569000124931335,94.90979766845703,79.29400586668947
36.79598909641424,-1.2797129522273791,0.8819000124931335,112.79930114746094,49.35611367695695
36.81564035475677,-1.2762928217193863,0.8417999744415283,47.5614013671875,83.41538041846778
36.81336621321951,-1.273162532779867,0.9154999852180481,515.7711181640625,192.333293941202
36.89100808076212,-1.237788484122881,0.8586000204086304,157.3022003173828,188.41859719672726
36.813838877931175,-1.2765871223889136,0.8921999931335449,190.0908966064453,32.75511541080513
36.93055584800513,-1.2391841827526096,0.7896000146865845,144.48199462890625,39.690309274717315
36.93075204845148,-1.2401339712769937,0.8064000010490417,108.08080291748047,69.37869379131446
36.93043545227668,-1.2399912800432835,0.823199987411499,120.48709869384766,49.54794808859188
36.81512309903458,-1.2764667266604706,0.885699987411499,282.3192138671875,53.66919761369321
36.92959714127864,-1.2399957391443366,0.7831000089645386,135.63519287109375,49.54792117124406
36.81473515724292,-1.276881423058441,0.7886999845504761,125.5999984741211,14.007596013858864
36.814088587590184,-1.2768100774415858,0.8278999924659729,40.450801849365234,25.721193854887353
36.930230333628224,-1.239879802516947,0.8278999924659729,44.60240173339844,39.63257726832135
36.93015898801137,-1.2394026787042285,0.7710000276565552,91.38279724121094,19.85960111262704
36.8129559759226,-1.272801345594538,0.8335000276565552,184.17709350585938,192.33336952769906
36.81530592217778,-1.2781121349491922,0.8503000140190125,240.9698028564453,124.80737536965026
36.795565481814165,-1.2805958542359615,0.9240000247955322,308.01300048828125,84.52622557308872
36.81424465612706,-1.2776974385512216,0.9240000247955322,334.435791015625,90.66064211426907
36.9298691464429,-1.239888720719054,0.7421000003814697,55.722198486328125,39.63256463261505
36.929708618804966,-1.239518615331618,0.7020000219345093,40.25680160522461,0.028889516377758086
36.93034627025561,-1.2395944200495268,0.7645000219345093,59.14039993286133,9.886493867747468
36.79574384585631,-1.2800250893011202,0.8895000219345093,291.89349365234375,63.424154700491
36.814975948699804,-1.2781121349491922,0.8438000082969666,57.229000091552734,114.89209710212143
36.930520175196705,-1.2400269528517112,0.849399983882904,78.9218978881836,59.46331525472395
